DATABASE_ID,DRUGBANK_ID,DRUG_GROUPS,GENERIC_NAME,SMILES
DB11686,DB11686,investigational,Iferanserin,CN1CCCC[C@H]1CCC1=CC=CC=C1NC(=O)\C=C\C1=CC=CC=C1
DB11687,DB11687,investigational,E-6201,CCNC1=CC2=C(C(O)=C1)C(=O)O[C@@H](C)[C@H](C)\C=C/C(=O)[C@@H](O)[C@@H](O)C\C=C\2
DB11688,DB11688,investigational,2-chloroethyl-3-sarcosinamide-1-nitrosourea,CN(CC(N)=O)C(=O)N(CCCl)N=O
DB11689,DB11689,approved; investigational,Selumetinib,CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO
DB11691,DB11691,approved; investigational,Naldemedine,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O
DB11692,DB11692,investigational,Pavinetant,CC[C@H](NC(=O)C1=C(NS(C)(=O)=O)C(=NC2=CC=CC=C12)C1=CC=CC=C1)C1=CC=CC=C1
DB11694,DB11694,investigational,Ilorasertib,NC1=C2C(SC=C2C2=CC=C(NC(=O)NC3=CC(F)=CC=C3)C=C2)=C(C=N1)C1=CN(CCO)N=C1
DB11695,DB11695,investigational,Carnosine,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O
DB11696,DB11696,investigational,Racecadotril,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC1=CC=CC=C1
DB11697,DB11697,approved; investigational,Pacritinib,C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3
DB11698,DB11698,investigational,Ipragliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(F)C(CC2=CC3=CC=CC=C3S2)=C1
DB11701,DB11701,investigational,Amenamevir,CC1=CC=CC(C)=C1N(CC(=O)NC1=CC=C(C=C1)C1=NOC=N1)C(=O)C1CCS(=O)(=O)CC1
DB11702,DB11702,investigational,Antineoplaston A10,O=C(CC1=CC=CC=C1)N[C@H]1CCC(=O)NC1=O
DB11703,DB11703,approved; investigational,Acalabrutinib,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1
DB11704,DB11704,investigational,Adomeglivant,CC1=CC(O[C@@H](CCC(F)(F)F)C2=CC=C(C=C2)C(=O)NCCC(O)=O)=CC(C)=C1C1=CC=C(C=C1)C(C)(C)C
DB11705,DB11705,approved; investigational,Iomeprol,CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
DB11706,DB11706,investigational,Vixotrigine,NC(=O)[C@@H]1CC[C@@H](N1)C1=CC=C(OCC2=CC=CC=C2F)C=C1
DB11710,DB11710,investigational,Trigonellamide,C[N+]1=CC=CC(=C1)C(N)=O
DB11712,DB11712,approved; investigational,Tezacaftor,CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO
DB11716,DB11716,investigational,Misonidazole,COCC(O)CN1C=CN=C1[N+]([O-])=O
DB11717,DB11717,investigational,Epacadostat,NS(=O)(=O)NCCNC1=NON=C1\C(NC1=CC=C(F)C(Br)=C1)=N\O
DB11718,DB11718,approved; investigational,Encorafenib,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C
DB11719,DB11719,investigational,UK-390957,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1
DB11721,DB11721,investigational,Mitoglitazone,CCC1=CN=C(C=C1)C(=O)COC1=CC=C(CC2SC(=O)NC2=O)C=C1
DB11725,DB11725,investigational,Latrepirdine,CN1CCC2=C(C1)C1=CC(C)=CC=C1N2CCC1=CC=C(C)N=C1
DB11726,DB11726,investigational,Encenicline,ClC1=C2SC(=CC2=CC=C1)C(=O)N[C@H]1CN2CCC1CC2
DB11729,DB11729,investigational,Linerixibat,CCCC[C@]1(CC)CS(=O)(=O)C2=CC(CNC(CC(O)=O)CC(O)=O)=C(OC)C=C2[C@H](N1)C1=CC=CC=C1
DB11730,DB11730,approved; investigational,Ribociclib,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1
DB11732,DB11732,approved; investigational,Lasmiditan,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1
DB11734,DB11734,investigational,Fedovapagon,CN(C)C(=O)[C@@H]1CCCN1C(=O)NCC1=CC=C(C=C1C)C(=O)N1CCCCC2=C1C=CC=C2
DB11735,DB11735,approved; investigational,Galactose,[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
DB11736,DB11736,investigational,PF-00489791,CCOCCN1N=C(C(=O)NS(C)(=O)=O)C2=NC(=NC(NC3=CC(C)=CC=N3)=C12)N(C)CC
DB11737,DB11737,experimental; investigational,Icotinib,C#CC1=CC=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=C1
DB11738,DB11738,approved; investigational,Rilmenidine,C1CC1C(NC1=NCCO1)C1CC1
DB11739,DB11739,approved; investigational,Vonoprazan,CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1
DB11740,DB11740,investigational,Adavosertib,CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1
DB11741,DB11741,investigational,Famitinib,CCN(CC)CCN1CCC2=C(C(C)=C(N2)\C=C2/C(=O)NC3=CC=C(F)C=C23)C1=O
DB11742,DB11742,approved; investigational,Ebastine,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
DB11743,DB11743,investigational,Ipatasertib,[H][C@](CNC(C)C)(C(=O)N1CCN(CC1)C1=NC=NC2=C1[C@]([H])(C)C[C@@]2([H])O)C1=CC=C(Cl)C=C1
DB11745,DB11745,investigational,Otenabant,CCNC1(CCN(CC1)C1=C2N=C(N(C2=NC=N1)C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl)C(N)=O
DB11748,DB11748,approved; experimental,Benfotiamine,C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1
DB11749,DB11749,investigational,(R)-Praziquantel,[H][C@@]12CN(CC(=O)N1CCC1=CC=CC=C21)C(=O)C1CCCCC1
DB11750,DB11750,approved; experimental; investigational,Clobetasol,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB11751,DB11751,approved; investigational,Cabotegravir,[H][C@@]12CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N1[C@@H](C)CO2
DB11753,DB11753,approved; investigational,Rifamycin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O
DB11755,DB11755,investigational,Tetrahydrocannabivarin,CCCC1=CC(O)=C2[C@@H]3C=C(C)CC[C@H]3C(C)(C)OC2=C1
DB11757,DB11757,approved; investigational,Istradefylline,[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC
DB11759,DB11759,investigational,Pevonedistat,[H][C@]1(O)C[C@@]([H])(C[C@@]1([H])COS(N)(=O)=O)N1C=CC2=C(N[C@@]3([H])CCC4=CC=CC=C34)N=CN=C12
DB11762,DB11762,investigational,Marizomib,C[C@@]12OC(=O)[C@@]1(NC(=O)[C@@H]2CCCl)[C@@H](O)[C@H]1CCCC=C1
DB11763,DB11763,approved; investigational,Momelotinib,O=C(NCC#N)C1=CC=C(C=C1)C1=CC=NC(NC2=CC=C(C=C2)N2CCOCC2)=N1
DB11764,DB11764,investigational,Spebrutinib,COCCOC1=CC=C(NC2=NC=C(F)C(NC3=CC=CC(NC(=O)C=C)=C3)=N2)C=C1
DB11765,DB11765,investigational,PF-04991532,OC(=O)C1=CC=C(NC(=O)[C@H](CC2CCCC2)N2C=NC(=C2)C(F)(F)F)N=C1
DB11766,DB11766,investigational,AZD-1305,CC(C)(C)OC(=O)NCCN1C[C@H]2CN(CCOC3=CC=C(C=C3F)C#N)C[C@@H](C1)O2
DB11768,DB11768,approved; investigational,Zytron,COP(=S)(NC(C)C)OC1=CC=C(Cl)C=C1Cl
DB11769,DB11769,investigational,Funapide,FC(F)(F)C1=CC=C(CN2C(=O)[C@@]3(COC4=C3C=C3OCOC3=C4)C3=CC=CC=C23)O1
DB11770,DB11770,investigational,Talinolol,CC(C)(C)NCC(O)COC1=CC=C(NC(=O)NC2CCCCC2)C=C1
DB11772,DB11772,investigational,Pilaralisib,COC1=CC=C(Cl)C(NC2=C(NS(=O)(=O)C3=CC(NC(=O)C(C)(C)N)=CC=C3)N=C3C=CC=CC3=N2)=C1
DB11773,DB11773,investigational,BMS-903452,CS(=O)(=O)C1=CC=C(N2C=C(Cl)C(OC3CCN(CC3)C3=NC=C(Cl)C=N3)=CC2=O)C(F)=C1
DB11774,DB11774,investigational,Pazufloxacin,[H][C@]1(C)COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2C1(N)CC1
DB11775,DB11775,investigational,PF-03758309,CN(C)C[C@@H](NC(=O)N1CC2=C(NN=C2NC2=C3SC=CC3=NC(C)=N2)C1(C)C)C1=CC=CC=C1
DB11778,DB11778,investigational,Danusertib,CO[C@@H](C(=O)N1CC2=C(C1)C(NC(=O)C1=CC=C(C=C1)N1CCN(C)CC1)=NN2)C1=CC=CC=C1
DB11780,DB11780,investigational,Allicin,C=CCSS(=O)CC=C
DB11781,DB11781,investigational,Tosedostat,CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)C1=CC=CC=C1
DB11783,DB11783,investigational,Imidapril,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(=O)OCC)C(=O)N1C(=O)N(C)C[C@@]1([H])C(O)=O
DB11784,DB11784,investigational,NRX-1074,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@@]1(CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(N)=O
DB11785,DB11785,investigational,Anisodamine,CN1[C@@H]2C[C@H](O)[C@H]1C[C@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
DB11786,DB11786,investigational,Pefcalcitol,C[C@H](OCC(=O)NCC(F)(F)C(F)(F)F)C1=CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
DB11787,DB11787,investigational,Ralimetinib,CC(C)(C)CN1C(N)=NC2=CC=C(N=C12)C1=C(NC(=N1)C(C)(C)C)C1=CC=C(F)C=C1
DB11789,DB11789,investigational,Hyodeoxycholic Acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C[C@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
DB11790,DB11790,investigational,Radafaxine,C[C@@H]1NC(C)(C)CO[C@@]1(O)C1=CC=CC(Cl)=C1
DB11791,DB11791,approved; investigational,Capmatinib,CNC(=O)C1=C(F)C=C(C=C1)C1=NN2C(CC3=CC4=C(C=C3)N=CC=C4)=CN=C2N=C1
DB11792,DB11792,investigational,Mirodenafil,CCCOC1=CC=C(C=C1C1=NC2=C(N(CC)C=C2CCC)C(=O)N1)S(=O)(=O)N1CCN(CCO)CC1
DB11793,DB11793,approved; investigational,Niraparib,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1
DB11794,DB11794,investigational,Berzosertib,CNCC1=CC=C(C=C1)C1=NOC(=C1)C1=NC(=CN=C1N)C1=CC=C(C=C1)S(=O)(=O)C(C)C
DB11795,DB11795,investigational,GSK-2636771,CC1=NC2=C(C=C(C=C2N1CC1=C(C)C(=CC=C1)C(F)(F)F)N1CCOCC1)C(O)=O
DB11796,DB11796,approved; investigational,Fostemsavir,COC1=CN=C(N2C=NC(C)=N2)C2=C1C(=CN2COP(O)(O)=O)C(=O)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1
DB11797,DB11797,investigational,Aceneuramic acid,CC(=O)N[C@H]([C@@H](O)CC(=O)C(O)=O)[C@@H](O)[C@H](O)[C@H](O)CO
DB11799,DB11799,approved; investigational,Bictegravir,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O
DB11800,DB11800,approved; investigational,Tivozanib,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(NC(=O)NC4=NOC(C)=C4)C=C3)=CC=NC2=C1
DB11801,DB11801,investigational,Rapastinel,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(N)=O
DB11804,DB11804,investigational,AZD-5672,CCN(C1CCN(CC[C@H](C2=CC=C(C=C2)S(C)(=O)=O)C2=CC(F)=CC(F)=C2)CC1)C(=O)CC1=CC=C(C=C1)S(C)(=O)=O
DB11805,DB11805,investigational,Saracatinib,CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1
DB11806,DB11806,investigational,VTP-194204,C\C(\C=C\[C@@H]1C[C@]1(C)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C)=C/C(O)=O
DB11807,DB11807,investigational,Dexmecamylamine,CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C
DB11811,DB11811,investigational,Arhalofenate,CC(=O)NCCOC(=O)[C@H](OC1=CC=CC(=C1)C(F)(F)F)C1=CC=C(Cl)C=C1
DB11814,DB11814,investigational,PF-03882845,OC(=O)C1=CC2=C(C=C1)C1=NN([C@@H](C3CCCC3)[C@H]1CC2)C1=CC=C(C#N)C(Cl)=C1
DB11815,DB11815,approved; investigational,Tilarginine,CNC(=N)NCCC[C@H](N)C(O)=O
DB11816,DB11816,investigational,Omecamtiv Mecarbil,COC(=O)N1CCN(CC2=C(F)C(NC(=O)NC3=CC=C(C)N=C3)=CC=C2)CC1
DB11817,DB11817,approved; investigational,Baricitinib,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
DB11818,DB11818,investigational,Retosiban,CC[C@H](C)[C@H]1N([C@@H](C(=O)N2CCOCC2)C2=COC(C)=N2)C(=O)[C@H](NC1=O)C1CC2=CC=CC=C2C1
DB11819,DB11819,investigational,ASP-4058,C[C@H](OC1=CC=C(C=C1C(F)(F)F)C1=NC(=NO1)C1=CC=C2NC=NC2=C1)C(F)(F)F
DB11820,DB11820,approved; investigational,Nifurtimox,CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)[N+]([O-])=O
DB11821,DB11821,investigational,Danegaptide,NCC(=O)N1C[C@@H](C[C@H]1C(O)=O)NC(=O)C1=CC=CC=C1
DB11822,DB11822,investigational,TMC-647055,COC1=CC=C2C3=C(C4CCCCC4)C4=CC=C5C=C4N3CC(=CC2=C1)C(=O)N(C)CCOCCN(C)S(=O)(=O)NC5=O
DB11823,DB11823,approved; investigational,Esketamine,CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl
DB11824,DB11824,investigational,Tofogliflozin,CCC1=CC=C(CC2=CC=C3CO[C@]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C3=C2)C=C1
DB11825,DB11825,investigational,Mirogabalin,CCC1=C[C@@H]2[C@@H](C[C@]2(CN)CC(O)=O)C1
DB11827,DB11827,approved; investigational,Ertugliflozin,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1
DB11828,DB11828,approved; investigational,Neratinib,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N
DB11829,DB11829,investigational,Ruboxistaurin,CN(C)C[C@@H]1CCN2C=C(C3=C2C=CC=C3)C2=C(C(=O)NC2=O)C2=CN(CCO1)C1=C2C=CC=C1
DB11830,DB11830,investigational,Mocetinostat,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1
DB11831,DB11831,investigational,Dinitrochlorobenzene,ClC1=C(C=C(C=C1)N(=O)=O)N(=O)=O
DB11832,DB11832,investigational,Crenolanib,CC1(COC2=CC=C3N(C=NC3=C2)C2=CC=C3C=CC=C(N4CCC(N)CC4)C3=N2)COC1
DB11833,DB11833,investigational,Basimglurant,CC1=NC(C#CC2=CC=NC(Cl)=C2)=C(C)N1C1=CC=C(F)C=C1
DB11836,DB11836,investigational,Sapanisertib,CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC=C2OC(N)=NC2=C1
DB11837,DB11837,approved; investigational,Osilodrostat,FC1=C(C=CC(=C1)C#N)[C@H]1CCC2=CN=CN12
DB11841,DB11841,investigational,Entinostat,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC(=O)OCC2=CN=CC=C2)C=C1
DB11843,DB11843,investigational,PF-04958242,CC(C)S(=O)(=O)N[C@H]1COC[C@H]1OC1=CC=C(C=C1)C1=CC=C(S1)C#N
DB11844,DB11844,investigational,Pritelivir,CN(C(=O)CC1=CC=C(C=C1)C1=CC=CC=N1)C1=NC(C)=C(S1)S(N)(=O)=O
DB11845,DB11845,investigational,Lucitanib,CNC(=O)C1=C2C=CC(OC3=C4C=C(OC)C(OCC5(N)CC5)=CC4=NC=C3)=CC2=CC=C1
DB11846,DB11846,investigational,Creatinine,CN1CC(=O)NC1=N
DB11847,DB11847,investigational,Cadazolid,OC[C@H]1CN(C(=O)O1)C1=CC(F)=C(OCC2(O)CCN(CC2)C2=C(F)C=C3C(=O)C(=CN(C4CC4)C3=C2)C(O)=O)C=C1
DB11848,DB11848,investigational,Mannose 6-phosphate,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C=O
DB11851,DB11851,investigational,Bafetinib,CN(C)[C@H]1CCN(CC2=C(C=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CN=C3)=C2)C(F)(F)F)C1
DB11852,DB11852,investigational,Tegobuvir,FC1=CC=CC=C1C1=NC2=CN(CC3=CC=C(N=N3)C3=CC=C(C=C3C(F)(F)F)C(F)(F)F)C=CC2=N1
DB11853,DB11853,approved; investigational,Relugolix,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=C(OC)N=N1
DB11855,DB11855,approved; investigational,Revefenacin,CN(CCN1CCC(CC1)OC(=O)NC1=CC=CC=C1C1=CC=CC=C1)C(=O)C1=CC=C(CN2CCC(CC2)C(N)=O)C=C1
DB11859,DB11859,approved; investigational,Brexanolone,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O
DB11861,DB11861,investigational,Litronesib,CCNCCS(=O)(=O)NC[C@]1(SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C)C1=CC=CC=C1
DB11863,DB11863,investigational,Alvelestat,CN1N=CC=C1C1=C(C)N(C2=CC=CC(=C2)C(F)(F)F)C(=O)C(=C1)C(=O)NCC1=NC=C(C=C1)S(C)(=O)=O
DB11864,DB11864,investigational,Preladenant,COCCOC1=CC=C(C=C1)N1CCN(CCN2N=CC3=C2N=C(N)N2N=C(N=C32)C2=CC=CO2)CC1
DB11865,DB11865,investigational,Brivanib alaninate,C[C@H](COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C)OC(=O)[C@H](C)N
DB11867,DB11867,investigational,JNJ-39393406,CN(C)C(=O)CCN1N=C(NC2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC=NC=C1
DB11868,DB11868,investigational,Etiracetam,CCC(N1CCCC1=O)C(N)=O
DB11870,DB11870,investigational,RG-4733,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CC=C2NC1=O
DB11871,DB11871,investigational,PF-00610355,CC(C)(CC1=CC=CC(CC(=O)NCC2=CC=CC(=C2)C2=CC=C(O)C=C2)=C1)NC[C@H](O)C1=CC=C(O)C(NS(C)(=O)=O)=C1
DB11872,DB11872,investigational,ZD-6126,COC1=C(OC)C(OC)=C2C(CC[C@H](NC(C)=O)C3=C2C=CC(OP(O)(O)=O)=C3)=C1
DB11873,DB11873,investigational,Verinurad,CC(C)(SC1=CC=NC=C1C1=C2C=CC=CC2=C(C=C1)C#N)C(O)=O
DB11875,DB11875,investigational,"3,3'-diindolylmethane",C(C1=CNC2=CC=CC=C12)C1=CNC2=CC=CC=C12
DB11876,DB11876,investigational,Alanyl glutamine,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O
DB11877,DB11877,investigational,Basmisanil,CC1=C(COC2=CC=C(C=N2)C(=O)N2CCS(=O)(=O)CC2)C(=NO1)C1=CC=C(F)C=C1
DB11878,DB11878,investigational,Filibuvir,CCC1=CC(CC[C@@]2(CC(O)=C(CC3=NN4C(=N3)N=C(C)C=C4C)C(=O)O2)C2CCCC2)=CC(CC)=N1
DB11880,DB11880,investigational,Acridine Carboxamide,CN(C)CCNC(=O)C1=C2N=C3C=CC=CC3=CC2=CC=C1
DB11883,DB11883,investigational,SB-705498,FC(F)(F)C1=CC=C(N=C1)N1CC[C@H](C1)NC(=O)NC1=CC=CC=C1Br
DB11885,DB11885,investigational,Anlotinib,COC1=CC2=C(OC3=CC=C4NC(C)=CC4=C3F)C=CN=C2C=C1OCC1(N)CC1
DB11886,DB11886,approved; investigational,Infigratinib,CCN1CCN(CC1)C1=CC=C(NC2=CC(=NC=N2)N(C)C(=O)NC2=C(Cl)C(OC)=CC(OC)=C2Cl)C=C1
DB11889,DB11889,investigational,Lanicemine,N[C@@H](CC1=CC=CC=N1)C1=CC=CC=C1
DB11890,DB11890,investigational,Cilengitide,CC(C)[C@@H]1N(C)C(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCNC(N)=N)NC1=O
DB11891,DB11891,investigational,Fimepinostat,COC1=CC=C(C=N1)C1=NC(N2CCOCC2)=C2SC(CN(C)C3=NC=C(C=N3)C(=O)NO)=CC2=N1
DB11892,DB11892,investigational,Prulifloxacin,CC1SC2=C(C(O)=O)C(=O)C3=CC(F)=C(C=C3N12)N1CCN(CC2=C(C)OC(=O)O2)CC1
DB11893,DB11893,investigational,Avagacestat,NC(=O)[C@@H](CCC(F)(F)F)N(CC1=CC=C(C=C1F)C1=NOC=N1)S(=O)(=O)C1=CC=C(Cl)C=C1
DB11894,DB11894,investigational,Efatutazone,CN1C(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)=NC2=CC=C(OC3=CC(C)=C(N)C(C)=C3)C=C12
DB11896,DB11896,investigational,Gedatolisib,CN(C)C1CCN(CC1)C(=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)C2=NC(=NC(=N2)N2CCOCC2)N2CCOCC2)C=C1
DB11898,DB11898,investigational,"2,4-thiazolidinedione",O=C1CSC(=O)N1
DB11899,DB11899,investigational,MK-8776,CN1C=C(C=N1)C1=C2N=C([C@@H]3CCCNC3)C(Br)=C(N)N2N=C1
DB11900,DB11900,investigational,OC-459,CC1=C(CC2=CC=C3C=CC=CC3=N2)C2=CC(F)=CC=C2N1CC(O)=O
DB11901,DB11901,approved; investigational,Apalutamide,CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F
DB11902,DB11902,investigational,Gisadenafil,CCOC1=NC=C(C=C1C1=NC2=C(CC)N(CCOC)N=C2C(=O)N1)S(=O)(=O)N1CCN(CC)CC1
DB11903,DB11903,investigational,GW842166,FC(F)(F)C1=NC(NC2=C(Cl)C=C(Cl)C=C2)=NC=C1C(=O)NCC1CCOCC1
DB11904,DB11904,investigational,Flumatinib,CN1CCN(CC2=CC=C(C=C2C(F)(F)F)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)N=C2)CC1
DB11905,DB11905,investigational,Sutezolid,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(N2CCSCC2)C(F)=C1
DB11907,DB11907,investigational,Rociletinib,COC1=CC(=CC=C1NC1=NC=C(C(NC2=CC=CC(NC(=O)C=C)=C2)=N1)C(F)(F)F)N1CCN(CC1)C(C)=O
DB11909,DB11909,investigational,Varespladib,CCC1=C(C(=O)C(N)=O)C2=C(OCC(O)=O)C=CC=C2N1CC1=CC=CC=C1
DB11910,DB11910,investigational,MK-0249,CC1=NC2=CC=CC(=C2C(=O)N1C1=CC=C(OCCCN2CCCC2)C=C1)C(F)(F)F
DB11911,DB11911,investigational,Galunisertib,CC1=CC=CC(=N1)C1=NN2CCCC2=C1C1=C2C=C(C=CC2=NC=C1)C(N)=O
DB11912,DB11912,investigational,Lanopepden,CC1=NC(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)=C(F)C(=N1)N1CCN2CCOC[C@@H]2C1
DB11913,DB11913,investigational,LY-2090314,FC1=CC2=C3N(CCN(C2)C(=O)N2CCCCC2)C=C(C3=C1)C1=C(C(=O)NC1=O)C1=CN=C2C=CC=CN12
DB11915,DB11915,approved; investigational,Valbenazine,COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1
DB11917,DB11917,investigational,Vatiquinone,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O
DB11919,DB11919,investigational,6-O-benzylguanine,NC1=NC(OCC2=CC=CC=C2)=C2N=CNC2=N1
DB11920,DB11920,investigational,Lesogaberan,NC[C@@H](F)CP(O)=O
DB11921,DB11921,approved; investigational,Deflazacort,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O
DB11922,DB11922,investigational,Danirixin,CC1=C(NC(=O)NC2=CC=C(Cl)C(=C2O)S(=O)(=O)[C@H]2CCCNC2)C=CC=C1F
DB11923,DB11923,investigational,Decoglurant,NC1=CC=C(C=N1)C#CC1=C2N=C(C=C(N2N=C1)C(F)(F)F)C1=CC=C(C=C1)C(F)(F)F
DB11925,DB11925,investigational,Vistusertib,CNC(=O)C1=CC(=CC=C1)C1=CC=C2C(N=C(N=C2N2CCOC[C@@H]2C)N2CCOC[C@@H]2C)=N1
